x,y
84.23388566528607,81.06335923388012
6.974978531747123,95.50577434185828
32.52852050291277,47.15951069437064
0.17063741999860937,-175.47179189774124
67.4697198426907,189.14537693556656
63.82801166744566,160.05859157106408
75.79087748535257,42.7422305495046
14.827392932422656,124.7848816106462
21.703369200163568,-12.366631934828234
43.277237855971705,-26.24977189981945
73.67248559326754,-0.23642085644846134
20.71190027274683,-18.042895407410576
82.28369256459939,253.00472890276967
38.120108795455366,29.180160894059625
87.4285779261748,17.307639344159355
96.0024664402363,99.28908907022821
53.74877201903263,-2.3167730759452496
92.10673593322502,141.5827147327774
42.20368662398568,24.25432688256545
68.52700902353918,212.5876075509529
84.69088461355628,153.1443463183327
83.87677858221511,114.69360195273782
9.286882552760666,9.583466103841204
26.03157630415286,67.34061698517975
41.02580204611039,124.40356913246066
85.78243595729985,385.6571598626006
27.67425293162503,11.210178813716404
11.373891459151043,233.60254843998092
37.53484507964998,22.020759092649683
21.388582361821772,141.57491081920378
71.62366348291398,99.8911020828329
58.750951586915875,48.36117524431137
5.249895415846872,162.3416555529734
87.74303781577201,182.87537795314964
44.05550899542651,187.04505395959
77.68870405145091,228.81524416512792
16.532070473240058,21.932451974595807
30.791716279423508,33.1739786697447
7.332629323159812,159.2736760923248
39.499072207824184,83.83684603517798
42.89103660126364,194.57175255897639
68.27962907228684,366.96154337592634
47.95878543375367,65.81980380906685
40.05118655294893,31.711985170724866
47.79619809775836,75.04564224336518
28.12604054175517,20.017907130546753
36.95254374684887,-64.57721265067819
60.04937465971849,63.206241023084125
20.6067980594796,17.833755113101958
51.886432615075286,177.25841945832315
92.9672685027304,465.6184634981915
45.741745683388324,6.786943391970098
66.83105116667379,57.75298934159984
65.98431917152881,133.00983391545708
80.13451680214587,225.10383447625463
72.55503793648799,204.34285740523484
66.07070326757426,188.9080432741543
10.37108229615653,-18.371044384979236
36.663375026745584,85.59696201681679
79.40603902624188,99.46702902645448
6.519273606004916,-135.3897679155709
14.001765763938801,-41.28000230611764
90.53601689290058,403.9368336404523
58.80174661560316,136.26675279368092
98.01687624222534,196.78304091298813
75.35802629064867,146.84119666153165
99.56779501561272,255.76359428120824
29.86194989199198,196.41194386140688
68.60565139581868,235.79721717275044
33.05867430780249,158.0130562929554
94.59701027837983,284.2040198817088
29.378132941223754,41.48432033001112
19.456632814676656,79.00250358924674
81.42843600330181,116.72414999289671
27.903465980652374,97.59815559481335
53.40336612879176,200.47021788008516
60.22037133872586,184.17303185061974
33.96342434754338,-157.83121399105752
33.42348628786523,26.228806947428076
32.10611824544552,163.65289156590794
26.750379864093876,246.83456354298457
75.96723476594016,165.6930017812106
58.92297370920557,255.82035191104063
54.82450583548587,145.7347688658078
82.41385165248289,-16.206629245135417
25.715060809160562,113.993950959697
13.708330594430363,115.91517888847166
2.837907071815182,-60.253124323040694
3.7353952710616034,-139.25271297820424
99.06762245601041,151.84866147543983
97.38146901779594,130.86410589195157
66.6599759122798,49.26109619254112
99.06604238823698,263.3984416705309
51.565250274112685,290.8705074586267
43.45553957576905,175.49662038552066
51.52842321063046,-10.618742776788253
6.8996845514069705,267.05232976004
75.95807906796766,171.21922480690694
30.51615227865051,102.4767504223303
69.80804464635962,324.5626767998465
90.95026968405713,153.19400410282202
21.95990931074855,-206.55779081467267
50.43762779449856,103.73104254282032
65.31418033725554,62.839316128297355
81.09583259981676,133.26991801414056
68.27514215189925,204.87934646271566
33.10913731348415,-59.31773956153796
56.417983196382295,236.86453975233033
16.25342926232617,167.73822903962161
49.94160285960556,82.42070138136182
94.00480737966926,327.62451456004203
95.01826986053399,323.36100476594333
13.993868140764443,67.90941747570815
53.231378363543016,363.8762183076591
61.98618119078443,138.6419251426131
14.553190418628326,77.18243152111287
94.89909622021919,116.94845192650236
24.328573561205936,-76.60282986596097
16.42501049788817,53.371317938653384
50.643162991432874,66.3270645062189
50.50036064635829,-16.117028195914145
77.34483733263157,223.66116386519275
85.31773152859778,340.5838273501107
32.6503166026786,50.79572994412476
70.82273066030744,-31.683708369260756
56.172241692372246,21.93723670278051
53.508122719950336,185.85668090799095
59.919915977301706,174.63074864425153
44.63377597994093,99.31265520107307
37.17037295452331,129.93141926807863
92.97231835805265,299.36263237057915
76.28990548888642,46.83453892978427
67.58695200711055,10.826217050021086
88.63110992657116,456.55801416361254
60.404225149718606,6.641906552139233
7.090205933271287,30.529919842953966
22.79230104629325,55.46763462325845
80.30202850564598,235.93440702031342
34.618632450534534,198.44181770035289
93.96198430751261,50.75739347383956
68.90522969448506,215.21093255201004
37.978674910801104,101.82476118995018
49.27859230131683,57.26496915704676
5.244756512223936,-9.710594243215175
44.807564322641966,352.0431060642427
8.017791679759956,-65.03521089067868
29.316404779551142,51.236314839000606
92.92915116273228,97.04854572848653
14.789399866873065,47.26286834923248
67.69173499576407,193.69068020726857
65.07889124902235,219.5563133275341
69.30677293557751,238.10138397618914
79.44700794652206,193.7776628372665
86.4256141615212,188.31600540481233
35.660869323785924,57.583297805069236
37.141155760736034,70.73819538832412
17.404943015176322,178.30135674256456
63.94244880811022,192.0164733817412
21.22707201192704,53.304084915191964
19.644951697371692,111.0127301738743
99.00923118379258,282.38168670360795
62.04216744570211,66.75640542725353
73.06470434476073,23.437364693639722
50.18555817777155,0.7897499025774266
13.25004225542018,-189.95562660797614
91.01820979619671,185.32237100071475
65.12464042247909,105.48389864812607
4.950931622445931,-74.7897606855423
91.3988170026806,2.4334640299267676
46.80477258678539,142.46619717499374
59.775973654558335,347.11815209354273
37.17923111349863,-59.69422331116749
39.665422147662134,102.87714940328473
77.84075093855664,178.51296646623308
23.417011860959402,-56.60136206814381
0.8745110774384779,25.47733291515801
31.27493603753806,167.98167851563684
98.53725974708718,230.78185493192188
12.047353047299003,-6.064727906507372
59.99055805460092,37.900965400489426
86.50770054650282,330.16931396037523
53.398868867075976,83.35005817514175
59.356522835349004,122.9484185103193
53.71963544480434,110.50181898849758
32.22368157872887,53.912591231671136
36.28551724423974,170.91460955416622
92.66069700784881,95.78259632486831
71.21430687224549,27.43632376111792
64.26836041831554,259.13561857112927
45.68679183105764,161.1577508005435
91.09721345395123,231.4463752872244
87.6836046600565,213.2578529288682
96.71488849270804,126.91212656254987
54.355824511997064,-53.04318572543373
40.86099284814885,46.030383468128655
19.172149482171598,-12.38005978038882
27.340328569685536,106.15609965478981
86.77021617214062,131.56634375765293
17.42466192980301,124.21286034036835
94.5959312779991,80.3529611630202
58.63581136876328,-56.89530009742727
84.70586345300946,165.6863149341649
53.012092028678126,-97.2617921528896
75.47609403637685,-11.35143630821679
58.7207373090883,271.42692768857717
82.80736094727759,125.82717520511744
51.43342721855443,160.75088661234224
72.42078984559296,102.80876219059786
80.3505984962169,133.4241232600328
37.302954210508965,329.1300590984529
10.258382345376171,-50.823969652696945
67.50024820050281,291.0958486529189
85.02792447919707,282.16844185248
83.40532524888557,321.75940170505817
12.704253275763078,76.9876035369968
78.4415509323471,-12.244691158251754
48.81053723153571,-105.21773701959982
54.63551100918587,47.57200677952769
13.183867043041953,66.07200868715606
76.96514968268633,129.06815131226367
23.897272342349563,27.398297698413803
69.85023623024105,113.7071095291777
33.530792886154856,59.29923151756443
95.6611896258508,51.350768832873456
71.15023547574233,264.0350683047583
35.49770892074753,165.14969531501123
54.804857711391875,88.05696853928697
18.834670339173144,-54.526079837441245
47.29244684855946,36.75181350841748
93.11340277999263,183.72580950533555
92.90215705758646,193.0918770178344
31.95430483356907,-49.72226634480761
44.158094315459614,-44.62590631574311
52.48704933218673,-27.482124722656295
53.916960814922334,94.8087044508975
98.95920415461077,52.5636128674721
8.587229308528133,-24.36234098460738
19.746010136460633,27.739917076857086
60.77045716141891,-12.673844457859943
33.589283505568744,-5.819288351299363
37.77553608379741,0.3101626286260455
69.49131483398894,212.9605541275603
19.9594954137308,-60.07564943903192
2.9381932006439127,-49.17854019423081
97.08305795619522,182.55121534026722
31.603671313914795,-74.026199981619
9.975037012430676,-28.49536829553019
5.5689922025386025,-156.59119816970508
67.9645786139014,41.20717765498557
42.39935451983131,-132.57807276265498
33.99557345205959,239.79525524865377
97.96840220120741,265.26046674196425
92.9596285773352,235.74788696414907
71.47713793571462,142.15427841413094
90.25336405654068,275.10173635024705
16.626346391252145,55.70383932784401
97.24287196588563,232.26748189184565
0.8851776190800242,-28.744124493756708
59.65995907361062,9.4176069545246
92.14747345723373,217.15930857114014
90.9874952062524,192.6454776483909
70.38227268801873,140.9956288878351
92.60150854041773,189.67596522483038
60.93798894348853,59.4896843166384
15.608403713277442,54.83018667946381
92.07622323786137,191.01907523297933
19.42979142821678,-80.75514139063912
45.29482841998544,-106.65062914892964
44.50296492688718,75.85257413509817
50.18423859329986,129.16489336062236
33.63966608278793,193.9323902495227
26.875834770459473,74.80323384647271
88.89116677274447,215.42035501183057
39.17773459826434,-73.67696008356194
68.55585096362641,156.95136982717693
49.354941632706115,13.838178504054511
24.769106382856144,143.97461889742743
28.62031620577271,257.0905653347851
97.0195309548917,344.7571140260204
90.39031148764954,146.7503525368188
15.76296317163257,-88.35522741140798
23.25579566978364,150.2755507541506
95.89520435420134,123.77894332349261
92.14968158467663,404.900425599901
35.384767970573385,-60.020407977876786
54.38500285615716,276.4010352056064
43.00975942461241,105.23622897027282
44.42691059723931,104.11825128398932
54.98786449757813,-18.297281007338796
77.99050366072716,178.18552436243652
71.82024634234199,111.91309259463722
71.74416040113839,219.7388478306095
7.081493598518485,147.4102573359524
24.439959843730552,122.7562374375241
64.64594779992873,69.65156432147612
71.37197471065294,274.76084809838915
48.54514478125008,61.94598176464681
77.95098705788651,223.75468249549348
95.66563758067149,199.81922047224427
69.24931504035324,79.13011005212353
83.23985450949843,204.85411244287735
32.727485123976294,-3.089858928660192
81.74644598316574,175.48595736949707
51.83725316222804,207.25081604042364
80.56482572812261,127.93752162858645
68.22734926957139,145.08486883805259
30.273851608804858,41.38672304367097
77.00904088178042,225.5222937252509
79.96824148607594,49.722840217955365
50.10650841935518,153.091616139769
14.280346890439976,-121.44011615309111
37.54479395469043,101.57677408515653
17.706388628137525,-19.761242687526497
13.694798145983167,37.447177754213655
30.138091812865852,71.86499934435487
48.84939308512879,75.58456722726497
80.12150253046723,128.56384434395366
60.1087481778529,102.29395636106888
26.702679595394606,79.56533742536931
91.68776704380605,201.89987973023352
94.92696779292712,258.5032069931267
85.9817853143562,298.8808535445771
47.20016068128764,206.55350933108537
87.18822994490795,229.14296162355978
16.7508371665549,150.29295991665572
79.19885772410453,107.93315569251865
23.028505923134336,34.91059855375737
24.975061233304928,49.23872632839523
6.681626488752579,25.225461229783285
82.55569797469022,91.15806787699017
81.58017816362513,145.74967492976208
83.0508433096534,72.02373702105197
56.13888075514656,178.6948847053254
14.487123473746488,103.26196886099257
39.40661846310618,140.653171850617
21.786780805203488,157.35224155651005
56.04376012266448,48.89554921710949
14.617660582833325,11.685121812479878
21.205850200813902,-31.095511967599457
72.4362043129719,173.35759349864804
61.81105033544306,101.71374381853323
67.95927509803347,104.71438132690781
51.84361707760895,105.55916948809812
34.62835392518288,183.98942853318982
19.13082945431064,188.0814225331505
22.36474144673294,26.04942539701804
55.33603654547542,198.88599764457314
1.765623597218846,-103.25739286264808
36.31710098434969,7.246122241863802
44.02677732438318,100.2772516841496
68.24989301208208,112.50989981524702
1.10705749269977,37.050491525858504
42.23496727406294,248.53264859100494
42.17204252753442,156.49785686479706
94.30441850018227,138.0038470856073
64.84843759454823,-60.57119391846845
51.853640563273316,47.984333088239936
75.70479928467996,267.70257803552204
77.16854779137813,67.95640576960182
78.03840169306831,295.8031771713293
56.36235735180172,-54.693007428408805
30.547668389125448,139.79169268316485
59.08043609340922,28.498427609094975
2.01897493905,-87.36495974866493
69.82046855000986,158.77416243445427
12.341539504918552,-35.34583568385288
96.94899875843277,328.67930855900886
57.19811235094897,48.078378315066644
